time = 25	Re = 1	40	80
0.165577	0.587098	4.734546	21
0.171006	0.606347	4.882854	22
0.176434	0.625596	4.929598	23
0.181863	0.644846	4.740294	24
0.187292	0.664095	4.028657	25
0.192721	0.683344	3.350342	26
0.198149	0.702593	2.813221	27
0.203578	0.721842	2.411909	28
0.209007	0.741091	2.119630	29
0.214436	0.760340	1.911249	30
0.219864	0.779589	1.767461	31
0.225293	0.798839	1.674342	32
0.230722	0.818088	1.622122	33
0.236151	0.837337	1.604105	34
0.241579	0.856586	1.615889	35
0.247008	0.875835	1.654836	36
0.252437	0.895084	1.719746	37
0.257866	0.914333	1.810668	38
0.263294	0.933582	1.928835	39
0.268723	0.952831	2.076688	40
0.274152	0.972081	2.076688	41
16
0.037067	0.186349	2.819939	0
0.040968	0.205965	2.819939	1
0.044870	0.225581	2.800620	2
0.048772	0.245196	2.796989	3
0.052674	0.264812	2.812233	4
0.056575	0.284428	2.843857	5
0.060477	0.304044	2.888952	6
0.064379	0.323659	2.945370	7
0.068281	0.343275	3.011801	8
0.072182	0.362891	3.087641	9
0.076084	0.382507	3.172858	10
0.079986	0.402122	3.267931	11
0.083887	0.421738	3.373825	12
0.087789	0.441354	3.492037	13
0.091691	0.460969	3.624682	14
0.095593	0.480585	3.774622	15
0.099494	0.500201	3.945653	16
0.103396	0.519817	4.142709	17
0.107298	0.539432	4.372070	18
0.111200	0.559048	4.641521	19
0.115101	0.578664	4.960332	20
0.119003	0.598279	5.338906	21
0.122905	0.617895	5.787929	22
0.126807	0.637511	6.317009	23
0.130708	0.657127	6.933539	24
0.134610	0.676742	4.394653	25
0.138512	0.696358	3.092874	26
0.142414	0.715974	2.349708	27
0.146315	0.735589	1.890789	28
0.150217	0.755205	1.593777	29
0.154119	0.774821	1.398127	30
0.158021	0.794437	1.270879	31
0.161922	0.814052	1.192689	32
0.165824	0.833668	1.151627	33
0.169726	0.853284	1.140171	34
0.173628	0.872899	1.153642	35
0.177529	0.892515	1.189339	36
0.181431	0.912131	1.246063	37
0.185333	0.931747	1.323878	38
0.189235	0.951362	1.424032	39
0.193136	0.970978	1.549009	40
0.197038	0.990594	1.549009	41
17
0.022331	0.188683	2.819939	0
0.024682	0.208544	2.819939	1
0.027033	0.228406	2.800620	2
0.029384	0.248267	2.796989	3
0.031734	0.268129	2.812233	4
0.034085	0.287990	2.843857	5
0.036436	0.307851	2.888952	6
0.038786	0.327713	2.945370	7
0.041137	0.347574	3.011801	8
0.043488	0.367435	3.087641	9
0.045838	0.387297	3.172858	10
0.048189	0.407158	3.267931	11
0.050540	0.427020	3.373825	12
0.052890	0.446881	3.492037	13
0.055241	0.466742	3.624682	14
0.057592	0.486604	3.774622	15
0.059942	0.506465	3.945653	16
0.062293	0.526326	4.142709	17
0.064644	0.546188	4.372070	18
0.066994	0.566049	4.641521	19
0.069345	0.585911	4.960332	20
0.071696	0.605772	5.338906	21
0.074046	0.625633	5.787929	22
0.076397	0.645495	6.317009	23
0.078748	0.665356	1.576347	24
0.081098	0.685218	1.576347	25
0.083449	0.705079	1.376088	26
0.085800	0.724940	1.134738	27
0.088151	0.744802	0.936824	28
0.090501	0.764663	0.793265	29
0.092852	0.784524	0.696217	30
0.095203	0.804386	0.635380	31
0.097553	0.824247	0.602180	32
0.099904	0.844109	0.590337	33
0.102255	0.863970	0.595528	34
0.104605	0.883831	0.614929	35
0.106956	0.903693	0.646853	36
0.109307	0.923554	0.690506	37
0.111657	0.943415	0.745845	38
0.114008	0.963277	0.813515	39
0.116359	0.983138	0.894849	40
0.118709	1.003000	0.894849	41
18
0.007459	0.189854	0.000000	0
0.008244	0.209838	0.000000	1
0.009029	0.229823	0.000000	2
0.009814	0.249807	0.000000	3
0.010599	0.269792	0.000000	4
0.011384	0.289776	0.000000	5
0.012169	0.309761	0.000000	6
0.012955	0.329746	0.000000	7
0.013740	0.349730	0.000000	8
0.014525	0.369715	0.000000	9
0.015310	0.389699	0.000000	10
0.016095	0.409684	0.000000	11
0.016880	0.429669	0.000000	12
