time = 25	Re = 0.5	40	80
-0.021968	0.279137	0.000000	4
-0.023537	0.299075	0.000000	5
-0.025106	0.319014	0.000000	6
-0.026676	0.338952	0.000000	7
-0.028245	0.358890	0.000000	8
-0.029814	0.378829	0.000000	9
-0.031383	0.398767	0.000000	10
-0.032952	0.418705	0.000000	11
-0.034521	0.438644	0.000000	12
-0.036091	0.458582	0.000000	13
-0.037660	0.478520	0.000000	14
-0.039229	0.498459	0.000000	15
-0.040798	0.518397	0.000000	16
-0.042367	0.538335	0.000000	17
-0.043936	0.558274	0.000000	18
-0.045505	0.578212	0.000000	19
-0.047075	0.598150	0.000000	20
-0.048644	0.618089	0.000000	21
-0.050213	0.638027	0.000000	22
-0.051782	0.657966	0.000000	23
-0.053351	0.677904	0.000000	24
-0.054920	0.697842	-0.004266	25
-0.056490	0.717781	-0.011756	26
-0.058059	0.737719	-0.021879	27
-0.059628	0.757657	-0.034219	28
-0.061197	0.777596	-0.048447	29
-0.062766	0.797534	-0.064283	30
-0.064335	0.817472	-0.081482	31
-0.065904	0.837411	-0.099821	32
-0.067474	0.857349	-0.119094	33
-0.069043	0.877287	-0.139106	34
-0.070612	0.897226	-0.159666	35
-0.072181	0.917164	-0.180586	36
-0.073750	0.937102	-0.201674	37
-0.075319	0.957041	-0.222733	38
-0.076889	0.976979	-0.243554	39
-0.078458	0.996917	-0.263914	40
20
-0.031287	0.197538	0.000000	0
-0.034415	0.217291	0.000001	1
-0.037544	0.237045	0.000006	2
-0.040673	0.256799	0.000015	3
-0.043801	0.276553	0.000026	4
-0.046930	0.296307	0.000038	5
-0.050059	0.316060	0.000052	6
-0.053187	0.335814	0.000066	7
-0.056316	0.355568	0.000081	8
-0.059445	0.375322	0.000096	9
-0.062573	0.395075	0.000111	10
-0.065702	0.414829	0.000124	11
-0.068831	0.434583	0.000136	12
-0.071959	0.454337	0.000145	13
-0.075088	0.474091	0.000148	14
-0.078217	0.493844	0.000144	15
-0.081345	0.513598	0.000126	16
-0.084474	0.533352	0.000085	17
-0.087602	0.553106	0.000003	18
-0.090731	0.572859	-0.000148	19
-0.093860	0.592613	-0.000423	20
-0.096988	0.612367	-0.000919	21
-0.100117	0.632121	-0.001809	22
-0.103246	0.651874	-0.003404	23
-0.106374	0.671628	-0.006270	24
-0.109503	0.691382	-0.011442	25
-0.112632	0.711136	-0.019026	26
-0.115760	0.730890	-0.028856	27
-0.118889	0.750643	-0.040699	28
-0.122018	0.770397	-0.054315	29
-0.125146	0.790151	-0.069477	30
-0.128275	0.809905	-0.085972	31
-0.131404	0.829658	-0.103603	32
-0.134532	0.849412	-0.122182	33
-0.137661	0.869166	-0.141528	34
-0.140790	0.888920	-0.161466	35
-0.143918	0.908673	-0.181823	36
-0.147047	0.928427	-0.202426	37
-0.150176	0.948181	-0.223098	38
-0.153304	0.967935	-0.243657	39
-0.156433	0.987689	-0.263914	40
21
-0.046689	0.194474	0.000000	0
-0.051358	0.213921	0.000006	1
-0.056027	0.233369	0.000025	2
-0.060695	0.252816	0.000053	3
-0.065364	0.272264	0.000088	4
-0.070033	0.291711	0.000126	5
-0.074702	0.311158	0.000166	6
-0.079371	0.330606	0.000206	7
-0.084040	0.350053	0.000245	8
-0.088709	0.369501	0.000278	9
-0.093378	0.388948	0.000305	10
-0.098046	0.408396	0.000320	11
-0.102715	0.427843	0.000319	12
-0.107384	0.447290	0.000293	13
-0.112053	0.466738	0.000234	14
-0.116722	0.486185	0.000126	15
-0.121391	0.505633	-0.000052	16
-0.126060	0.525080	-0.000333	17
-0.130729	0.544527	-0.000762	18
-0.135397	0.563975	-0.001410	19
-0.140066	0.583422	-0.002378	20
-0.144735	0.602870	-0.003813	21
-0.149404	0.622317	-0.005925	22
-0.154073	0.641764	-0.008993	23
-0.158742	0.661212	-0.013371	24
-0.163411	0.680659	-0.019417	25
-0.168080	0.700107	-0.027285	26
-0.172748	0.719554	-0.036969	27
-0.177417	0.739001	-0.048375	28
-0.182086	0.758449	-0.061366	29
-0.186755	0.777896	-0.075786	30
-0.191424	0.797344	-0.091473	31
-0.196093	0.816791	-0.108265	32
-0.200762	0.836238	-0.126004	33
-0.205431	0.855686	-0.144534	34
-0.210099	0.875133	-0.163704	35
-0.214768	0.894581	-0.183361	36
-0.219437	0.914028	-0.203359	37
-0.224106	0.933475	-0.223549	38
-0.228775	0.952923	-0.243783	39
-0.233444	0.972370	-0.263914	40
22
-0.061803	0.190211	0.000000	0
-0.067983	0.209233	0.000014	1
-0.074164	0.228254	0.000051	2
-0.080344	0.247275	0.000103	3
-0.086524	0.266296	0.000166	4
-0.092705	0.285317	0.000233	5
-0.098885	0.304338	0.000301	6
-0.105065	0.323359	0.000364	7
-0.111246	0.342381	0.000418	8
-0.117426	0.361402	0.000456	9
-0.123606	0.380423	0.000471	10
-0.129787	0.399444	0.000454	11
-0.135967	0.418465	0.000392	12
-0.142147	0.437486	0.000269	13
-0.148327	0.456507	0.000064	14
-0.154508	0.475529	-0.000251	15
-0.160688	0.494550	-0.000715	16
-0.166868	0.513571	-0.001377	17
-0.173049	0.532592	-0.002306	18
-0.179229	0.551613	-0.003588	19
-0.185409	0.570634	-0.005337	20
-0.191590	0.589655	-0.007698	21
-0.197770	0.608676	-0.010844	22
-0.203950	0.627698	-0.014973	23
-0.210131	0.646719	-0.020289	24
-0.216311	0.665740	-0.026970	25
-0.222491	0.684761	-0.035116	26
-0.228671	0.703782	-0.044754	27
-0.234852	0.722803	-0.055849	28
-0.241032	0.741824	-0.068327	29
-0.247212	0.760846	-0.082090	30
-0.253393	0.779867	-0.097023	31
-0.259573	0.798888	-0.113005	32
-0.265753	0.817909	-0.129912	33
-0.271934	0.836930	-0.147619	34
-0.278114	0.855951	-0.166003	35
-0.284294	0.874972	-0.184941	36
-0.290475	0.893994	-0.204315	37
-0.296655	0.913015	-0.224009	38
-0.302835	0.932036	-0.243910	39
-0.309015	0.951057	-0.263914	40
23
-0.076536	0.184776	0.000000	0
-0.084190	0.203254	0.000022	1
-0.091844	0.221731	0.000078	2
-0.099497	0.240209	0.000154	3
-0.107151	0.258686	0.000243	4
-0.114805	0.277164	0.000335	5
-0.122458	0.295642	0.000423	6
-0.130112	0.314119	0.000498	7
-0.137765	0.332597	0.000551	8
-0.145419	0.351074	0.000571	9
-0.153073	0.369552	0.000545	10
-0.160726	0.388030	0.000457	11
-0.168380	0.406507	0.000288	12
-0.176034	0.424985	0.000012	13
-0.183687	0.443462	-0.000402	14
-0.191341	0.461940	-0.000991	15
-0.198995	0.480418	-0.001806	16
-0.206648	0.498895	-0.002904	17
-0.214302	0.517373	-0.004361	18
-0.221956	0.535850	-0.006266	19
-0.229609	0.554328	-0.008722	20
-0.237263	0.572806	-0.011850	21
-0.244916	0.591283	-0.015782	22
-0.252570	0.609761	-0.020652	23
-0.260224	0.628239	-0.026589	24
-0.267877	0.646716	-0.033696	25
-0.275531	0.665194	-0.042039	26
-0.283185	0.683671	-0.051643	27
-0.290838	0.702149	-0.062498	28
-0.298492	0.720627	-0.074563	29
-0.306146	0.739104	-0.087775	30
-0.313799	0.757582	-0.102058	31
-0.321453	0.776059	-0.117326	32
-0.329106	0.794537	-0.133487	33
-0.336760	0.813015	-0.150446	34
-0.344414	0.831492	-0.168111	35
-0.352067	0.849970	-0.186388	36
-0.359721	0.868447	-0.205188	37
-0.367375	0.886925	-0.224426	38
-0.375028	0.905403	-0.244025	39
-0.382682	0.923880	-0.263914	40
24
-0.090798	0.178201	0.000000	0
-0.099878	0.196022	0.000030	1
-0.108957	0.213842	0.000102	2
-0.118037	0.231662	0.000199	3
-0.127117	0.249482	0.000308	4
-0.136197	0.267302	0.000416	5
-0.145276	0.285122	0.000513	6
-0.154356	0.302942	0.000584	7
-0.163436	0.320763	0.000617	8
-0.172516	0.338583	0.000595	9
-0.181596	0.356403	0.000501	10
-0.190675	0.374223	0.000311	11
-0.199755	0.392043	0.000001	12
-0.208835	0.409863	-0.000462	13
-0.217915	0.427684	-0.001116	14
-0.226994	0.445504	-0.002004	15
-0.236074	0.463324	-0.003179	16
-0.245154	0.481144	-0.004704	17
-0.254234	0.498964	-0.006649	18
-0.263314	0.516784	-0.009096	19
-0.272393	0.534604	-0.012132	20
-0.281473	0.552425	-0.015855	21
-0.290553	0.570245	-0.020361	22
-0.299633	0.588065	-0.025746	23
-0.308712	0.605885	-0.032094	24
-0.317792	0.623705	-0.039472	25
-0.326872	0.641525	-0.047928	26
-0.335952	0.659345	-0.057481	27
-0.345032	0.677166	-0.068129	28
-0.354111	0.694986	-0.079850	29
-0.363191	0.712806	-0.092606	30
-0.372271	0.730626	-0.106346	31
-0.381351	0.748446	-0.121011	32
-0.390431	0.766266	-0.136538	33
-0.399510	0.784086	-0.152859	34
-0.408590	0.801907	-0.169907	35
-0.417670	0.819727	-0.187617	36
-0.426750	0.837547	-0.205926	37
-0.435829	0.855367	-0.224777	38
-0.444909	0.873187	-0.244120	39
-0.453989	0.891007	-0.263914	40
25
-0.104499	0.170528	0.000000	0
-0.114949	0.187581	0.000036	1
-0.125399	0.204634	0.000120	2
-0.135849	0.221687	0.000232	3
-0.146299	0.238740	0.000353	4
-0.156749	0.255792	0.000467	5
-0.167199	0.272845	0.000560	6
-0.177649	0.289898	0.000613	7
-0.188099	0.306951	0.000608	8
-0.198549	0.324004	0.000526	9
-0.208999	0.341056	0.000343	10
-0.219449	0.358109	0.000033	11
-0.229899	0.375162	-0.000436	12
-0.240349	0.392215	-0.001099	13
-0.250799	0.409268	-0.001996	14
-0.261249	0.426321	-0.003175	15
-0.271698	0.443373	-0.004687	16
-0.282148	0.460426	-0.006593	17
-0.292598	0.477479	-0.008955	18
-0.303048	0.494532	-0.011845	19
-0.313498	0.511585	-0.015335	20
-0.323948	0.528637	-0.019502	21
-0.334398	0.545690	-0.024419	22
-0.344848	0.562743	-0.030154	23
-0.355298	0.579796	-0.036769	24
-0.365748	0.596849	-0.044310	25
-0.376198	0.613902	-0.052812	26
-0.386648	0.630954	-0.062292	27
-0.397098	0.648007	-0.072752	28
-0.407548	0.665060	-0.084182	29
-0.417998	0.682113	-0.096559	30
-0.428448	0.699166	-0.109852	31
-0.438898	0.716219	-0.124022	32
-0.449347	0.733271	-0.139028	33
-0.459797	0.750324	-0.154824	34
-0.470247	0.767377	-0.171366	35
-0.480697	0.784430	-0.188611	36
-0.491147	0.801483	-0.206520	37
-0.501597	0.818535	-0.225058	38
-0.512047	0.835588	-0.244195	39
-0.522497	0.852641	-0.263914	40
26
-0.117557	0.161804	0.000000	0
-0.129312	0.177984	0.000040	1
-0.141068	0.194164	0.000132	2
-0.152824	0.210345	0.000251	3
-0.164579	0.226525	0.000376	4
-0.176335	0.242705	0.000486	5
-0.188091	0.258886	0.000563	6
-0.199846	0.275066	0.000585	7
-0.211602	0.291247	0.000530	8
-0.223358	0.307427	0.000376	9
-0.235113	0.323607	0.000093	10
-0.246869	0.339788	-0.000346	11
-0.258625	0.355968	-0.000976	12
-0.270381	0.372148	-0.001833	13
-0.282136	0.388329	-0.002961	14
-0.293892	0.404509	-0.004403	15
-0.305648	0.420689	-0.006211	16
-0.317403	0.436870	-0.008437	17
-0.329159	0.453050	-0.011140	18
-0.340915	0.469230	-0.014378	19
-0.352670	0.485411	-0.018212	20
-0.364426	0.501591	-0.022703	21
-0.376182	0.517772	-0.027907	22
-0.387937	0.533952	-0.033876	23
-0.399693	0.550132	-0.040657	24
-0.411449	0.566313	-0.048285	25
-0.423204	0.582493	-0.056788	26
-0.434960	0.598673	-0.066181	27
-0.446716	0.614854	-0.076470	28
-0.458471	0.631034	-0.087652	29
-0.470227	0.647214	-0.099716	30
-0.481983	0.663395	-0.112644	31
-0.493738	0.679575	-0.126413	32
-0.505494	0.695756	-0.141000	33
-0.517250	0.711936	-0.156375	34
-0.529005	0.728116	-0.172514	35
-0.540761	0.744297	-0.189391	36
-0.552517	0.760477	-0.206984	37
-0.564272	0.776657	-0.225275	38
-0.576028	0.792838	-0.244253	39
-0.587784	0.809018	-0.263914	40
27
-0.129889	0.152081	0.000000	0
-0.142878	0.167290	0.000042	1
-0.155867	0.182498	0.000137	2
-0.168856	0.197706	0.000258	3
-0.181845	0.212914	0.000378	4
-0.194834	0.228122	0.000476	5
-0.207823	0.243330	0.000527	6
-0.220812	0.258538	0.000509	7
-0.233801	0.273747	0.000397	8
-0.246790	0.288955	0.000163	9
-0.259779	0.304163	-0.000221	10
-0.272768	0.319371	-0.000787	11
-0.285756	0.334579	-0.001570	12
-0.298745	0.349787	-0.002607	13
-0.311734	0.364995	-0.003939	14
-0.324723	0.380204	-0.005609	15
-0.337712	0.395412	-0.007664	16
-0.350701	0.410620	-0.010153	17
-0.363690	0.425828	-0.013124	18
-0.376679	0.441036	-0.016628	19
-0.389668	0.456244	-0.020717	20
-0.402657	0.471452	-0.025439	21
-0.415646	0.486661	-0.030839	22
-0.428635	0.501869	-0.036961	23
-0.441624	0.517077	-0.043839	24
-0.454613	0.532285	-0.051504	25
-0.467602	0.547493	-0.059979	26
-0.480590	0.562701	-0.069279	27
-0.493579	0.577909	-0.079414	28
-0.506568	0.593118	-0.090387	29
-0.519557	0.608326	-0.102193	30
-0.532546	0.623534	-0.114826	31
-0.545535	0.638742	-0.128276	32
-0.558524	0.653950	-0.142530	33
-0.571513	0.669158	-0.157575	34
-0.584502	0.684366	-0.173398	35
-0.597491	0.699575	-0.189988	36
-0.610480	0.714783	-0.207337	37
-0.623469	0.729991	-0.225440	38
-0.636458	0.745199	-0.244297	39
-0.649447	0.760407	-0.263914	40
28
-0.141421	0.141422	0.000000	0
-0.155563	0.155564	0.000042	1
-0.169705	0.169706	0.000137	2
-0.183847	0.183848	0.000253	3
-0.197990	0.197990	0.000363	4
-0.212132	0.212132	0.000441	5
-0.226274	0.226275	0.000461	6
-0.240416	0.240417	0.000398	7
-0.254558	0.254559	0.000224	8
-0.268700	0.268701	-0.000088	9
-0.282842	0.282843	-0.000571	10
-0.296984	0.296985	-0.001256	11
-0.311126	0.311128	-0.002177	12
-0.325268	0.325270	-0.003373	13
-0.339411	0.339412	-0.004880	14
-0.353553	0.353554	-0.006741	15
-0.367695	0.367696	-0.008998	16
-0.381837	0.381838	-0.011693	17
-0.395979	0.395981	-0.014870	18
-0.410121	0.410123	-0.018574	19
-0.424263	0.424265	-0.022848	20
-0.438405	0.438407	-0.027731	21
-0.452547	0.452549	-0.033263	22
-0.466690	0.466691	-0.039479	23
-0.480832	0.480834	-0.046409	24
-0.494974	0.494976	-0.054079	25
-0.509116	0.509118	-0.062511	26
-0.523258	0.523260	-0.071721	27
-0.537400	0.537402	-0.081720	28
-0.551542	0.551544	-0.092516	29
-0.565684	0.565687	-0.104113	30
-0.579826	0.579829	-0.116510	31
-0.593969	0.593971	-0.129707	32
-0.608111	0.608113	-0.143701	33
-0.622253	0.622255	-0.158489	34
-0.636395	0.636397	-0.174068	35
-0.650537	0.650540	-0.190439	36
-0.664679	0.664682	-0.207603	37
-0.678821	0.678824	-0.225563	38
-0.692963	0.692966	-0.244329	39
-0.707105	0.707108	-0.263914	40
29
-0.152081	0.129890	0.000000	0
-0.167289	0.142879	0.000041	1
-0.182497	0.155868	0.000131	2
-0.197705	0.168857	0.000239	3
-0.212913	0.181846	0.000334	4
-0.228121	0.194835	0.000388	5
-0.243329	0.207824	0.000374	6
-0.258538	0.220813	0.000264	7
-0.273746	0.233802	0.000030	8
-0.288954	0.246791	-0.000359	9
-0.304162	0.259780	-0.000932	10
-0.319370	0.272769	-0.001724	11
-0.334578	0.285758	-0.002767	12
-0.349786	0.298747	-0.004097	13
-0.364994	0.311736	-0.005751	14
-0.380202	0.324725	-0.007766	15
-0.395410	0.337714	-0.010183	16
-0.410619	0.350703	-0.013038	17
-0.425827	0.363692	-0.016372	18
-0.441035	0.376681	-0.020223	19
-0.456243	0.389670	-0.024627	20
-0.471451	0.402659	-0.029622	21
-0.486659	0.415648	-0.035239	22
-0.501867	0.428637	-0.041509	23
-0.517075	0.441626	-0.048461	24
-0.532283	0.454615	-0.056118	25
-0.547491	0.467604	-0.064501	26
-0.562699	0.480593	-0.073627	27
-0.577908	0.493582	-0.083509	28
-0.593116	0.506571	-0.094159	29
-0.608324	0.519560	-0.105586	30
-0.623532	0.532549	-0.117797	31
-0.638740	0.545538	-0.130795	32
-0.653948	0.558527	-0.144587	33
-0.669156	0.571516	-0.159178	34
-0.684364	0.584505	-0.174572	35
-0.699572	0.597494	-0.190776	36
-0.714780	0.610483	-0.207800	37
-0.729988	0.623472	-0.225654	38
-0.745197	0.636461	-0.244353	39
-0.760405	0.649450	-0.263914	40
30
-0.161803	0.117557	0.000000	0
-0.177983	0.129313	0.000039	1
-0.194164	0.141069	0.000123	2
-0.210344	0.152825	0.000219	3
-0.226524	0.164580	0.000296	4
-0.242705	0.176336	0.000324	5
-0.258885	0.188092	0.000274	6
-0.275065	0.199848	0.000118	7
-0.291246	0.211603	-0.000173	8
-0.307426	0.223359	-0.000631	9
-0.323606	0.235115	-0.001286	10
-0.339787	0.246871	-0.002170	11
-0.355967	0.258626	-0.003316	12
-0.372147	0.270382	-0.004758	13
-0.388328	0.282138	-0.006531	14
-0.404508	0.293893	-0.008670	15
-0.420688	0.305649	-0.011211	16
-0.436869	0.317405	-0.014188	17
-0.453049	0.329161	-0.017638	18
-0.469229	0.340916	-0.021595	19
-0.485409	0.352672	-0.026091	20
-0.501590	0.364428	-0.031160	21
-0.517770	0.376184	-0.036830	22
-0.533950	0.387939	-0.043130	23
-0.550131	0.399695	-0.050085	24
-0.566311	0.411451	-0.057719	25
-0.582491	0.423207	-0.066052	26
-0.598672	0.434962	-0.075103	27
-0.614852	0.446718	-0.084886	28
-0.631032	0.458474	-0.095418	29
-0.647213	0.470230	-0.106709	30
-0.663393	0.481985	-0.118772	31
-0.679573	0.493741	-0.131617	32
-0.695754	0.505497	-0.145254	33
-0.711934	0.517253	-0.159694	34
-0.728114	0.529008	-0.174947	35
-0.744294	0.540764	-0.191026	36
-0.760475	0.552520	-0.207946	37
-0.776655	0.564275	-0.225721	38
-0.792835	0.576031	-0.244370	39
-0.809016	0.587787	-0.263914	40
31
-0.170528	0.104500	0.000000	0
-0.187581	0.114950	0.000036	1
-0.204633	0.125400	0.000112	2
-0.221686	0.135850	0.000195	3
-0.238739	0.146300	0.000253	4
-0.255792	0.156750	0.000255	5
-0.272844	0.167200	0.000171	6
-0.289897	0.177650	-0.000028	7
-0.306950	0.188100	-0.000372	8
-0.324003	0.198550	-0.000891	9
-0.341056	0.209000	-0.001616	10
-0.358108	0.219450	-0.002579	11
-0.375161	0.229900	-0.003811	12
-0.392214	0.240350	-0.005344	13
-0.409267	0.250800	-0.007212	14
-0.426320	0.261250	-0.009448	15
-0.443372	0.271700	-0.012084	16
-0.460425	0.282150	-0.015153	17
-0.477478	0.292600	-0.018688	18
-0.494531	0.303050	-0.022720	19
-0.511583	0.313500	-0.027280	20
-0.528636	0.323950	-0.032397	21
-0.545689	0.334400	-0.038098	22
-0.562742	0.344850	-0.044411	23
-0.579795	0.355300	-0.051359	24
-0.596847	0.365750	-0.058966	25
-0.613900	0.376200	-0.067253	26
-0.630953	0.386650	-0.076238	27
-0.648006	0.397100	-0.085940	28
-0.665058	0.407550	-0.096375	29
-0.682111	0.418000	-0.107559	30
-0.699164	0.428450	-0.119507	31
-0.716217	0.438900	-0.132233	32
-0.733270	0.449350	-0.145751	33
-0.750322	0.459800	-0.160077	34
-0.767375	0.470250	-0.175225	35
-0.784428	0.480700	-0.191211	36
-0.801481	0.491150	-0.208053	37
-0.818533	0.501600	-0.225770	38
-0.835586	0.512050	-0.244383	39
-0.852639	0.522500	-0.263914	40
32
-0.178201	0.090799	0.000000	0
-0.196021	0.099878	0.000033	1
-0.213841	0.108958	0.000101	2
-0.231661	0.118038	0.000171	3
-0.249482	0.127118	0.000209	4
-0.267302	0.136198	0.000186	5
-0.285122	0.145278	0.000070	6
-0.302942	0.154357	-0.000168	7
-0.320762	0.163437	-0.000559	8
-0.338582	0.172517	-0.001131	9
-0.356402	0.181597	-0.001916	10
-0.374222	0.190677	-0.002944	11
-0.392042	0.199757	-0.004245	12
-0.409863	0.208837	-0.005852	13
-0.427683	0.217916	-0.007794	14
-0.445503	0.226996	-0.010104	15
-0.463323	0.236076	-0.012813	16
-0.481143	0.245156	-0.015950	17
-0.498963	0.254236	-0.019546	18
-0.516783	0.263316	-0.023631	19
-0.534603	0.272396	-0.028233	20
-0.552423	0.281475	-0.033381	21
-0.570244	0.290555	-0.039099	22
-0.588064	0.299635	-0.045414	23
-0.605884	0.308715	-0.052350	24
-0.623704	0.317795	-0.059930	25
-0.641524	0.326875	-0.068174	26
-0.659344	0.335954	-0.077105	27
-0.677164	0.345034	-0.086740	28
-0.694984	0.354114	-0.097098	29
-0.712804	0.363194	-0.108198	30
-0.730625	0.372274	-0.120057	31
-0.748445	0.381354	-0.132692	32
-0.766265	0.390434	-0.146121	33
-0.784085	0.399513	-0.160360	34
-0.801905	0.408593	-0.175429	35
-0.819725	0.417673	-0.191346	36
-0.837545	0.426753	-0.208131	37
-0.855365	0.435833	-0.225806	38
-0.873185	0.444913	-0.244392	39
-0.891006	0.453993	-0.263914	40
33
-0.184776	0.076537	0.000000	0
-0.203253	0.084191	0.000030	1
-0.221731	0.091845	0.000090	2
-0.240208	0.099498	0.000147	3
-0.258686	0.107152	0.000167	4
-0.277164	0.114806	0.000120	5
-0.295641	0.122459	-0.000024	6
-0.314119	0.130113	-0.000297	7
-0.332596	0.137767	-0.000727	8
-0.351074	0.145421	-0.001344	9
-0.369551	0.153074	-0.002179	10
-0.388029	0.160728	-0.003260	11
-0.406507	0.168382	-0.004617	12
-0.424984	0.176035	-0.006281	13
-0.443462	0.183689	-0.008282	14
-0.461939	0.191343	-0.010648	15
-0.480417	0.198997	-0.013411	16
-0.498894	0.206650	-0.016598	17
-0.517372	0.214304	-0.020238	18
-0.535850	0.221958	-0.024359	19
-0.554327	0.229611	-0.028989	20
-0.572805	0.237265	-0.034155	21
-0.591282	0.244919	-0.039881	22
-0.609760	0.252572	-0.046193	23
-0.628237	0.260226	-0.053114	24
-0.646715	0.267880	-0.060668	25
-0.665193	0.275534	-0.068877	26
-0.683670	0.283187	-0.077762	27
-0.702148	0.290841	-0.087343	28
-0.720625	0.298495	-0.097641	29
-0.739103	0.306148	-0.108676	30
-0.757580	0.313802	-0.120466	31
-0.776058	0.321456	-0.133032	32
-0.794536	0.329110	-0.146393	33
-0.813013	0.336763	-0.160568	34
-0.831491	0.344417	-0.175578	35
-0.849968	0.352071	-0.191444	36
-0.868446	0.359724	-0.208188	37
-0.886923	0.367378	-0.225831	38
-0.905401	0.375032	-0.244398	39
-0.923879	0.382686	-0.263914	40
34
-0.190211	0.061804	0.000000	0
-0.209232	0.067984	0.000027	1
-0.228253	0.074165	0.000080	2
-0.247275	0.080345	0.000125	3
-0.266296	0.086525	0.000129	4
-0.285317	0.092706	0.000061	5
-0.304338	0.098886	-0.000109	6
-0.323359	0.105067	-0.000411	7
-0.342380	0.111247	-0.000874	8
-0.361401	0.117427	-0.001529	9
-0.380422	0.123608	-0.002403	10
-0.399443	0.129788	-0.003527	11
-0.418465	0.135968	-0.004929	12
-0.437486	0.142149	-0.006638	13
-0.456507	0.148329	-0.008682	14
-0.475528	0.154510	-0.011092	15
-0.494549	0.160690	-0.013894	16
-0.513570	0.166870	-0.017116	17
-0.532591	0.173051	-0.020787	18
-0.551612	0.179231	-0.024933	19
-0.570633	0.185412	-0.029581	20
-0.589655	0.191592	-0.034757	21
-0.608676	0.197772	-0.040486	22
-0.627697	0.203953	-0.046791	23
-0.646718	0.210133	-0.053698	24
-0.665739	0.216313	-0.061230	25
-0.684760	0.222494	-0.069409	26
-0.703781	0.228674	-0.078256	27
-0.722802	0.234855	-0.087795	28
-0.741824	0.241035	-0.098046	29
-0.760845	0.247215	-0.109030	30
-0.779866	0.253396	-0.120769	31
-0.798887	0.259576	-0.133282	32
-0.817908	0.265757	-0.146592	33
-0.836929	0.271937	-0.160720	34
-0.855950	0.278117	-0.175687	35
-0.874971	0.284298	-0.191515	36
-0.893992	0.290478	-0.208228	37
-0.913014	0.296658	-0.225849	38
-0.932035	0.302839	-0.244403	39
-0.951056	0.309019	-0.263914	40
35
-0.194474	0.046690	0.000000	0
-0.213921	0.051359	0.000024	1
-0.233369	0.056027	0.000071	2
-0.252816	0.060696	0.000105	3
-0.272263	0.065365	0.000095	4
-0.291711	0.070034	0.000010	5
-0.311158	0.074703	-0.000182	6
-0.330606	0.079372	-0.000508	7
-0.350053	0.084041	-0.000999	8
-0.369500	0.088710	-0.001684	9
-0.388948	0.093379	-0.002591	10
-0.408395	0.098048	-0.003748	11
-0.427843	0.102717	-0.005184	12
-0.447290	0.107386	-0.006927	13
-0.466737	0.112055	-0.009005	14
-0.486185	0.116724	-0.011446	15
-0.505632	0.121393	-0.014277	16
-0.525079	0.126062	-0.017526	17
-0.544527	0.130731	-0.021218	18
-0.563974	0.135400	-0.025381	19
-0.583422	0.140069	-0.030040	20
-0.602869	0.144738	-0.035220	21
-0.622316	0.149407	-0.040948	22
-0.641764	0.154076	-0.047246	23
-0.661211	0.158744	-0.054140	24
-0.680659	0.163413	-0.061652	25
-0.700106	0.168082	-0.069806	26
-0.719553	0.172751	-0.078625	27
-0.739001	0.177420	-0.088130	28
-0.758448	0.182089	-0.098345	29
-0.777895	0.186758	-0.109291	30
-0.797343	0.191427	-0.120990	31
-0.816790	0.196096	-0.133464	32
-0.836238	0.200765	-0.146737	33
-0.855685	0.205434	-0.160829	34
-0.875132	0.210103	-0.175765	35
-0.894580	0.214772	-0.191566	36
-0.914027	0.219441	-0.208257	37
-0.933475	0.224110	-0.225862	38
-0.952922	0.228779	-0.244406	39
-0.972369	0.233448	-0.263914	40
36
-0.197538	0.031287	0.000000	0
-0.217291	0.034416	0.000022	1
-0.237045	0.037545	0.000063	2
-0.256799	0.040674	0.000089	3
-0.276553	0.043802	0.000067	4
-0.296306	0.046931	-0.000034	5
-0.316060	0.050060	-0.000242	6
-0.335814	0.053189	-0.000589	7
-0.355568	0.056317	-0.001102	8
-0.375321	0.059446	-0.001811	9
-0.395075	0.062575	-0.002743	10
-0.414829	0.065704	-0.003926	11
-0.434583	0.068832	-0.005389	12
-0.454336	0.071961	-0.007158	13
-0.474090	0.075090	-0.009261	14
-0.493844	0.078218	-0.011725	15
-0.513598	0.081347	-0.014577	16
-0.533351	0.084476	-0.017843	17
-0.553105	0.087605	-0.021550	18
-0.572859	0.090733	-0.025724	19
-0.592613	0.093862	-0.030389	20
-0.612367	0.096991	-0.035572	21
-0.632120	0.100120	-0.041297	22
-0.651874	0.103248	-0.047588	23
-0.671628	0.106377	-0.054470	24
-0.691382	0.109506	-0.061967	25
-0.711135	0.112635	-0.070101	26
-0.730889	0.115763	-0.078896	27
-0.750643	0.118892	-0.088376	28
-0.770397	0.122021	-0.098563	29
-0.790150	0.125150	-0.109480	30
-0.809904	0.128278	-0.121150	31
-0.829658	0.131407	-0.133596	32
-0.849412	0.134536	-0.146841	33
-0.869165	0.137665	-0.160907	34
-0.888919	0.140793	-0.175820	35
-0.908673	0.143922	-0.191602	36
-0.928427	0.147051	-0.208278	37
-0.948180	0.150179	-0.225871	38
-0.967934	0.153308	-0.244408	39
-0.987688	0.156437	-0.263914	40
37
-0.199383	0.015692	0.000000	0
-0.219322	0.017262	0.000021	1
-0.239260	0.018831	0.000057	2
-0.259198	0.020400	0.000075	3
-0.279137	0.021969	0.000044	4
-0.299075	0.023539	-0.000069	5
-0.319013	0.025108	-0.000291	6
-0.338952	0.026677	-0.000654	7
-0.358890	0.028246	-0.001185	8
-0.378829	0.029815	-0.001912	9
