time = 12.001	Re = 0.5	40	80
0.302321	0.729865	0.559186	30
0.309974	0.748342	0.615396	31
0.317628	0.766820	0.668579	32
0.325282	0.785297	0.718629	33
0.332935	0.803775	0.765538	34
0.340589	0.822252	0.809356	35
0.348243	0.840730	0.850167	36
0.355896	0.859208	0.888082	37
0.363550	0.877685	0.923235	38
0.371204	0.896163	0.955792	39
0.378858	0.914640	0.985966	40
0.386511	0.933118	1.014034	41
14
0.058713	0.180701	0.000326	0
0.064894	0.199722	-0.000326	1
0.071074	0.218743	-0.001191	2
0.077255	0.237764	-0.001949	3
0.083435	0.256785	-0.002562	4
0.089615	0.275806	-0.003049	5
0.095796	0.294827	-0.003431	6
0.101976	0.313849	-0.003721	7
0.108156	0.332870	-0.003918	8
0.114337	0.351891	-0.004015	9
0.120517	0.370912	-0.003992	10
0.126697	0.389933	-0.003816	11
0.132878	0.408954	-0.003438	12
0.139058	0.427975	-0.002780	13
0.145238	0.446996	-0.001729	14
0.151419	0.466018	-0.000115	15
0.157599	0.485039	0.002323	16
0.163780	0.504060	0.005971	17
0.169960	0.523081	0.011413	18
0.176140	0.542102	0.019514	19
0.182321	0.561123	0.031530	20
0.188501	0.580144	0.049241	21
0.194681	0.599165	0.075046	22
0.200862	0.618187	0.111887	23
0.207042	0.637208	0.162646	24
0.213222	0.656229	0.228039	25
0.219403	0.675250	0.300581	26
0.225583	0.694271	0.374525	27
0.231764	0.713292	0.446577	28
0.237944	0.732313	0.515095	29
0.244124	0.751334	0.579371	30
0.250305	0.770356	0.639184	31
0.256485	0.789377	0.694545	32
0.262665	0.808398	0.745561	33
0.268846	0.827419	0.792365	34
0.275026	0.846440	0.835083	35
0.281206	0.865461	0.873820	36
0.287387	0.884482	0.908652	37
0.293567	0.903503	0.939631	38
0.299747	0.922525	0.966793	39
0.305928	0.941546	0.990174	40
0.312108	0.960567	1.009826	41
15
0.044355	0.184750	0.000030	0
0.049024	0.204198	-0.000030	1
0.053693	0.223645	-0.000311	2
0.058362	0.243092	-0.000559	3
0.063031	0.262540	-0.000756	4
0.067699	0.281987	-0.000914	5
0.072368	0.301435	-0.001045	6
0.077037	0.320882	-0.001158	7
0.081706	0.340329	-0.001255	8
0.086375	0.359777	-0.001336	9
0.091044	0.379224	-0.001402	10
0.095713	0.398672	-0.001446	11
0.100382	0.418119	-0.001461	12
0.105051	0.437566	-0.001434	13
0.109720	0.457014	-0.001337	14
0.114389	0.476461	-0.001126	15
0.119058	0.495909	-0.000719	16
0.123727	0.515356	0.000033	17
0.128396	0.534803	0.001400	18
0.133064	0.554251	0.003873	19
0.137733	0.573698	0.008343	20
0.142402	0.593145	0.016418	21
0.147071	0.612593	0.031012	22
0.151740	0.632040	0.057426	23
0.156409	0.651488	0.105408	24
0.161078	0.670935	0.193241	25
0.165747	0.690382	0.287040	26
0.170416	0.709830	0.376617	27
0.175085	0.729277	0.459297	28
0.179754	0.748725	0.534770	29
0.184423	0.768172	0.603429	30
0.189092	0.787619	0.665806	31
0.193761	0.807067	0.722401	32
0.198429	0.826514	0.773616	33
0.203098	0.845962	0.819751	34
0.207767	0.865409	0.861002	35
0.212436	0.884856	0.897469	36
0.217105	0.904304	0.929160	37
0.221774	0.923751	0.956004	38
0.226443	0.943199	0.977845	39
0.231112	0.962646	0.994458	40
0.235781	0.982093	1.005542	41
16
0.029723	0.187661	0.000000	0
0.032851	0.207415	0.000000	1
0.035980	0.227168	0.000000	2
0.039109	0.246922	0.000000	3
0.042238	0.266676	0.000000	4
0.045366	0.286430	0.000000	5
