time = 12.001	Re = 0.5	40	80
0.141150	0.500477	-0.010491	16
0.146578	0.519726	-0.007302	17
0.152007	0.538975	-0.002488	18
0.157436	0.558224	0.004465	19
0.162865	0.577473	0.014157	20
0.168294	0.596722	0.027182	21
0.173723	0.615971	0.043853	22
0.179151	0.635220	0.063536	23
0.184580	0.654469	0.083102	24
0.190009	0.673718	0.093387	25
0.195438	0.692968	0.095581	26
0.200867	0.712217	0.092278	27
0.206296	0.731466	0.085588	28
0.211724	0.750715	0.076969	29
0.217153	0.769964	0.067387	30
0.222582	0.789213	0.057477	31
0.228011	0.808462	0.047664	32
0.233440	0.827711	0.038248	33
0.238869	0.846960	0.029454	34
0.244297	0.866209	0.021466	35
0.249726	0.885459	0.014453	36
0.255155	0.904708	0.008590	37
0.260584	0.923957	0.004068	38
0.266013	0.943206	0.001113	39
0.271442	0.962455	0.000000	40
0.276870	0.981704	0.000000	41
16
0.039018	0.196157	0.000000	0
0.042920	0.215773	-0.000035	1
0.046822	0.235388	-0.000362	2
0.050724	0.255004	-0.000881	3
0.054626	0.274620	-0.001505	4
0.058527	0.294236	-0.002181	5
0.062429	0.313851	-0.002876	6
0.066331	0.333467	-0.003574	7
0.070233	0.353083	-0.004263	8
0.074135	0.372698	-0.004934	9
0.078037	0.392314	-0.005580	10
0.081938	0.411930	-0.006191	11
0.085840	0.431545	-0.006755	12
0.089742	0.451161	-0.007255	13
0.093644	0.470777	-0.007662	14
0.097546	0.490393	-0.007929	15
0.101448	0.510008	-0.007976	16
0.105349	0.529624	-0.007665	17
0.109251	0.549240	-0.006755	18
0.113153	0.568855	-0.004822	19
0.117055	0.588471	-0.001120	20
0.120957	0.608087	0.005659	21
0.124859	0.627702	0.017822	22
0.128760	0.647318	0.039438	23
0.132662	0.666934	0.077752	24
0.136564	0.686550	0.088302	25
0.140466	0.706165	0.087761	26
0.144368	0.725781	0.082350	27
0.148270	0.745397	0.074694	28
0.152171	0.765012	0.066055	29
0.156073	0.784628	0.057111	30
0.159975	0.804244	0.048260	31
0.163877	0.823859	0.039751	32
0.167779	0.843475	0.031748	33
0.171680	0.863091	0.024377	34
0.175582	0.882707	0.017742	35
